X , Y, Z, Vx, Vy, Vz, AirSpeed
5686.63037109375,-9.0971040725708,-52212.078125,-0.031166410073637962,-5.0166236178483814e-05,0.00036230424302630126,1.2611686178923354e-44
5686.611328125,-9.097299575805664,-52212.078125,-0.007016378920525312,-1.2313244951656088e-05,-0.0001075583859346807,1.2611686178923354e-44
5686.6044921875,-9.097378730773926,-52212.078125,-0.006377242039889097,-4.8398735088994727e-05,-0.0001886104728328064,1.2611686178923354e-44
5686.59814453125,-9.097417831420898,-52212.078125,-0.004376815631985664,-3.5555975046008825e-05,-5.212159885559231e-05,1.2611686178923354e-44
5686.5947265625,-9.097410202026367,-52212.078125,-0.001341400551609695,5.300318662193604e-05,6.021174613124458e-06,1.2611686178923354e-44
5686.591796875,-9.097445487976074,-52212.078125,-0.002479514107108116,-1.2280346709303558e-05,-1.702530062175356e-05,1.2611686178923354e-44
5686.5908203125,-9.097442626953125,-52212.078125,0.00025546998949721456,3.170791023876518e-05,-4.038521183247212e-06,1.2611686178923354e-44
5686.58935546875,-9.097444534301758,-52212.078125,-0.001313847373239696,-4.968909343006089e-05,-3.0243178116506897e-05,1.2611686178923354e-44
5686.58837890625,-9.097467422485352,-52212.078125,-0.0014198748394846916,-6.729372398694977e-05,4.657259069063002e-06,1.2611686178923354e-44
5686.587890625,-9.09744930267334,-52212.078125,0.00013074197340756655,2.3862605303293094e-05,-1.749510829540668e-06,1.2611686178923354e-44
5686.58837890625,-9.097447395324707,-52212.078125,-0.0006149701657705009,-1.901241557789035e-05,1.570946096762782e-06,1.2611686178923354e-44
5686.587890625,-9.097437858581543,-52212.078125,-0.0008493108325637877,-3.4113410947611555e-05,3.3304870612482773e-06,1.2611686178923354e-44
5686.58837890625,-9.09743595123291,-52212.078125,-0.00047411664854735136,1.8453381926519796e-05,3.8205143937375396e-08,1.2611686178923354e-44
5686.587890625,-9.097445487976074,-52212.078125,0.012025232426822186,0.00021921892766840756,-0.0006618542247451842,1.2611686178923354e-44
5686.84375,-9.099007606506348,-52212.08203125,0.49730396270751953,-0.0032891554292291403,-0.0010949865682050586,0.23369336128234863
5687.68359375,-9.1060791015625,-52212.08203125,1.2679730653762817,-0.009333128109574318,-0.0034200232475996017,1.1054019927978516
5689.6513671875,-9.122371673583984,-52212.08984375,2.8810834884643555,-0.027766544371843338,-0.0077102333307266235,2.7708535194396973
5694.0224609375,-9.166590690612793,-52212.1015625,5.9405035972595215,-0.04475061222910881,-0.0165628083050251,6.25723123550415
5701.84228515625,-9.2363920211792,-52212.12109375,9.819293022155762,-0.056253813207149506,-0.027694780379533768,11.940404891967773
5713.75048828125,-9.321367263793945,-52212.15234375,14.014141082763672,-0.09029743820428848,-0.03680281713604927,19.17701530456543
5730.00830078125,-9.422540664672852,-52212.19140625,18.297178268432617,-0.11252625286579132,-0.03429366648197174,27.15315055847168
5750.1728515625,-9.521690368652344,-52212.19921875,22.453975677490234,-0.006110526155680418,0.042378898710012436,35.18899154663086
5775.01513671875,-9.556930541992188,-52212.16796875,26.63338851928711,0.025893228128552437,0.02269899472594261,43.34697341918945
5803.43701171875,-9.598149299621582,-52212.140625,30.705955505371094,-0.3232390284538269,0.02881806530058384,51.234336853027344
5836.55908203125,-9.920097351074219,-52212.125,34.850040435791016,-0.26472198963165283,-0.004844116047024727,59.24245071411133
5873.41455078125,-10.192152976989746,-52212.109375,38.89911651611328,-0.40621286630630493,0.03502028062939644,67.1142349243164
5914.59423828125,-10.523677825927734,-52212.078125,42.92082214355469,-0.2452336847782135,0.014253158122301102,74.95944213867188
5959.1279296875,-10.715340614318848,-52212.0625,46.790828704833984,0.05373453348875046,0.039195768535137177,82.58356475830078
6007.5634765625,-10.741683959960938,-52212.01953125,50.603031158447266,-0.19074782729148865,0.01959679089486599,90.04888153076172
6060.45849609375,-10.753220558166504,-52211.98828125,54.40904235839844,-0.13088193535804749,0.0692482590675354,97.4815902709961
6116.943359375,-11.158607482910156,-52211.91796875,58.20850372314453,-0.3192758560180664,0.036721304059028625,104.81729888916016
6176.79150390625,-11.636707305908203,-52211.8671875,61.94352722167969,-0.2857929468154907,0.10419657081365585,112.07330322265625
6240.94580078125,-11.909829139709473,-52211.7578125,65.6111831665039,0.40765753388404846,0.058934275060892105,119.31582641601562
6307.93359375,-11.959867477416992,-52211.6875,69.18780517578125,0.1814064234495163,0.12978070974349976,126.30181884765625
6378.38037109375,-12.028969764709473,-52211.55859375,72.70503234863281,0.11772719025611877,0.06771969795227051,133.17520141601562
6453.357421875,-11.934287071228027,-52211.45703125,76.22254180908203,0.035639382898807526,0.16508424282073975,140.0012664794922
6530.4990234375,-11.94483470916748,-52211.2890625,79.63711547851562,-0.2123069018125534,0.11404970288276672,146.48904418945312
6609.771484375,-12.058392524719238,-52211.125,82.9546890258789,-0.09821583330631256,0.24212196469306946,152.88072204589844
6695.951171875,-12.121121406555176,-52210.8671875,86.37442016601562,0.023895952850580215,0.182180255651474,159.616455078125
6780.90283203125,-12.379617691040039,-52210.66796875,89.61518096923828,-0.3110647201538086,0.2779773771762848,165.881591796875
6872.9912109375,-12.504656791687012,-52210.32421875,92.92139434814453,0.07660752534866333,0.3636806011199951,172.34915161132812
6969.044921875,-12.105057716369629,-52209.98828125,96.1412124633789,0.7716847658157349,0.3976745903491974,178.7489471435547
7063.8896484375,-10.837743759155273,-52209.5234375,99.06713104248047,1.8644376993179321,0.5211653709411621,184.6596221923828
7165.52392578125,-8.29311466217041,-52209.05078125,101.92195892333984,3.2431588172912598,0.4486694633960724,190.53860473632812
