X , Y, Z, Vx, Vy, Vz, AirSpeed
5687.21337890625,-6.062523365020752,-51844.68359375,6.4628547988832e-05,-6.440971446863841e-06,-1.976088242372498e-06,0.0
5687.21337890625,-6.0625104904174805,-51844.68359375,-1.171997246274259e-05,-7.409874342556577e-06,-2.250847614959639e-07,0.0
5687.21337890625,-6.062497615814209,-51844.68359375,0.00011052511399611831,-8.850191079545766e-06,-1.984642494790023e-06,0.0
5687.21337890625,-6.062483787536621,-51844.68359375,1.8455393728800118e-05,-4.514762167673325e-06,1.8105998833561898e-07,0.0
5687.21337890625,-6.06247091293335,-51844.68359375,0.00011577430996112525,3.1102081265999004e-06,1.4455760037890286e-06,0.0
5687.21337890625,-6.062458515167236,-51844.68359375,-3.1552168366033584e-05,-1.651114644118934e-06,9.056406042873277e-07,0.0
5687.21337890625,-6.062445163726807,-51844.68359375,0.00011827555135823786,-6.8914487201254815e-06,1.8662876755115576e-07,0.0
5687.21337890625,-6.062431335449219,-51844.68359375,-3.606754762586206e-05,1.0796303513416206e-06,-1.3779138043901185e-06,0.0
5687.21337890625,-6.062419414520264,-51844.68359375,4.3940963223576546e-07,4.514253305387683e-06,1.0108738024428021e-06,0.0
5687.21337890625,-6.062406539916992,-51844.68359375,-0.00010325609764549881,3.023047383976518e-06,1.3292421954247402e-06,0.0
5687.2138671875,-6.062392711639404,-51844.68359375,-1.6169236914720386e-05,-1.469877020099375e-06,-2.1615969103550015e-07,0.0
5688.1318359375,-6.067643165588379,-51844.68359375,2.9428699016571045,0.010714495554566383,-0.0041730874218046665,0.8038298487663269
5693.52490234375,-6.081187725067139,-51844.69140625,7.732086181640625,-0.02415076643228531,-0.008604622446000576,6.7355546951293945
5703.232421875,-6.093564033508301,-51844.703125,12.266104698181152,0.011066739447414875,-0.012328642420470715,14.882667541503906
5718.05078125,-6.088728904724121,-51844.71484375,16.94004249572754,0.018374120816588402,-0.013852675445377827,23.878829956054688
5736.67236328125,-6.094782829284668,-51844.73046875,21.3614444732666,-0.04598415642976761,-0.015802063047885895,32.48486328125
5760.65478515625,-6.318172454833984,-51844.7734375,25.966156005859375,-0.20520931482315063,-0.03584970161318779,41.38609313964844
5790.794921875,-6.522666931152344,-51844.828125,30.744205474853516,-0.16648103296756744,-0.08215701580047607,50.66027069091797
5821.5107421875,-6.578958988189697,-51844.93359375,34.85064697265625,-0.10897849500179291,-0.1487351655960083,58.736488342285156
5861.30810546875,-6.4885358810424805,-51845.15234375,39.44770812988281,0.04831305146217346,-0.26224589347839355,67.73139190673828
5900.083984375,-6.547632694244385,-51845.453125,43.41120910644531,-0.0072079990059137344,-0.37806275486946106,75.35821533203125
5946.08642578125,-6.578193664550781,-51845.91015625,47.64122009277344,-0.5051776170730591,-0.5249844789505005,83.48995208740234
5996.04296875,-6.967798233032227,-51846.5234375,51.82720184326172,-0.3489479422569275,-0.691834568977356,91.47823333740234
6052.5859375,-7.426339149475098,-51847.33203125,56.13718032836914,-0.26149341464042664,-0.8532779216766357,99.78174591064453
6110.7529296875,-7.907577991485596,-51848.24609375,60.19839096069336,-0.2624872624874115,-0.9727520942687988,107.62039947509766
6169.81884765625,-8.38509464263916,-51849.21484375,64.00743865966797,-0.33943286538124084,-1.062488079071045,114.97700500488281
6238.7939453125,-8.747187614440918,-51850.37109375,68.08394622802734,0.33810746669769287,-1.1534364223480225,122.93033599853516
6308.66796875,-8.730425834655762,-51851.55859375,71.90087127685547,0.08746391534805298,-1.2234094142913818,130.39463806152344
6378.43603515625,-8.70705795288086,-51852.73828125,75.46268463134766,0.08392040431499481,-1.270843744277954,137.2823028564453
6456.39306640625,-8.324594497680664,-51854.01953125,79.13907623291016,0.7587902545928955,-1.259181261062622,144.5214385986328
6537.94970703125,-7.0417022705078125,-51855.25390625,82.64217376708984,1.7931649684906006,-1.1788548231124878,151.60862731933594
6626.3720703125,-4.559597015380859,-51856.421875,86.09246063232422,2.940544843673706,-1.048741102218628,158.7156219482422
6712.443359375,-1.090815782546997,-51857.3828125,89.13986206054688,4.113204479217529,-0.9148076772689819,165.06268310546875
6803.580078125,3.669116735458374,-51858.23828125,92.08335876464844,5.307018756866455,-0.7880651950836182,171.22833251953125
6896.97265625,9.438962936401367,-51858.96875,94.89208221435547,6.1664910316467285,-0.6828962564468384,177.05276489257812
6995.28125,16.006914138793945,-51859.62109375,97.70950317382812,6.626839637756348,-0.598785936832428,182.7483367919922
7089.525390625,22.3660945892334,-51860.16015625,100.33192443847656,6.676448345184326,-0.5409174561500549,187.8942413330078
7192.6103515625,29.021034240722656,-51860.68359375,103.13752746582031,6.4565815925598145,-0.4969887137413025,193.2793731689453
7295.0732421875,35.24946975708008,-51861.15625,105.84769439697266,6.261356353759766,-0.4683372378349304,198.4423370361328
7405.8427734375,41.63484573364258,-51861.62890625,108.68429565429688,6.120386600494385,-0.4504491984844208,203.85301208496094
7516.27734375,47.764488220214844,-51862.078125,111.19853973388672,6.179673671722412,-0.44169503450393677,209.00054931640625
7625.72802734375,53.95597839355469,-51862.5078125,113.06417083740234,6.528264045715332,-0.4382823407649994,213.40379333496094
7741.3798828125,60.635379791259766,-51862.94921875,114.32848358154297,6.500408172607422,-0.4350282847881317,216.98265075683594
7856.00927734375,66.76876831054688,-51863.3828125,115.00511169433594,5.691147327423096,-0.4252212941646576,219.3561248779297
7969.63232421875,71.92417907714844,-51863.79296875,115.40055084228516,4.791565418243408,-0.41388043761253357,220.65858459472656
