X , Y, Z, Vx, Vy, Vz, AirSpeed
9940.58203125,-23.47664451599121,-52305.765625,1.5113440895220265e-05,-1.1395439969419385e-07,-1.71504398167599e-05,-2.5223372357846707e-44
9940.58203125,-23.47664451599121,-52305.765625,1.87777986866422e-05,-2.9050985972389753e-07,-2.1317042410373688e-05,-2.5223372357846707e-44
9940.58203125,-23.476642608642578,-52305.765625,2.010761818382889e-05,-1.9131816486606112e-07,-2.2834374249214306e-05,-2.5223372357846707e-44
9940.58203125,-23.476642608642578,-52305.765625,2.0578649127855897e-05,-9.342760876052125e-08,-2.337515979888849e-05,-2.5223372357846707e-44
9940.58203125,-23.476642608642578,-52305.765625,1.87726691365242e-05,1.4197677700167333e-08,-2.1301650122040883e-05,-2.5223372357846707e-44
9940.58203125,-23.476640701293945,-52305.765625,1.806598447728902e-05,-5.561033944445626e-08,-2.051104820566252e-05,-2.5223372357846707e-44
9940.58203125,-23.476640701293945,-52305.765625,1.876159876701422e-05,-1.295490932307075e-07,-2.1289026335580274e-05,-2.5223372357846707e-44
9940.58203125,-23.476640701293945,-52305.765625,1.949713987414725e-05,-1.4983696416948078e-07,-2.21178270294331e-05,-2.5223372357846707e-44
9940.58203125,-23.476638793945312,-52305.765625,1.8986269424203783e-05,-7.591392403583086e-08,-2.1557407308137044e-05,-2.5223372357846707e-44
9940.58203125,-23.476638793945312,-52305.765625,1.873621658887714e-05,-5.636372790718269e-08,-2.1241252397885546e-05,-2.5223372357846707e-44
9940.58203125,-23.476638793945312,-52305.765625,1.7852686141850427e-05,-1.2705191920758807e-07,-2.0259460143279284e-05,-2.5223372357846707e-44
9940.58203125,-23.47663688659668,-52305.765625,1.826829247875139e-05,-2.4328389258698735e-07,-2.0741597836604342e-05,-2.5223372357846707e-44
9940.58203125,-23.47663688659668,-52305.765625,1.894821980386041e-05,-2.1701833929910208e-07,-2.149612919311039e-05,-2.5223372357846707e-44
9940.58203125,-23.47663688659668,-52305.765625,2.0015944755868986e-05,-1.7575690947069234e-07,-2.271703488077037e-05,-2.5223372357846707e-44
9940.58203125,-23.476634979248047,-52305.765625,1.239075390913058e-05,-3.406772464131791e-07,-1.4056640793569386e-05,-2.5223372357846707e-44
9940.58203125,-23.476634979248047,-52305.765625,2.1457353795995004e-05,-4.895958340966899e-07,-2.4336746719200164e-05,-2.5223372357846707e-44
9940.58203125,-23.476633071899414,-52305.765625,2.1617694073938765e-05,-1.7663401763456932e-07,-2.4540069716749713e-05,-2.5223372357846707e-44
9940.58203125,-23.476633071899414,-52305.765625,1.901928953884635e-05,-1.047917592700287e-07,-2.1590443793684244e-05,-2.5223372357846707e-44
9940.58203125,-23.476633071899414,-52305.765625,1.8264943719259463e-05,-1.8854761663078534e-07,-2.0730876713059843e-05,-2.5223372357846707e-44
9940.58203125,-23.47663116455078,-52305.765625,1.8667355107027106e-05,-2.7057822649112495e-07,-2.1167874365346506e-05,-2.5223372357846707e-44
9940.58203125,-23.47663116455078,-52305.765625,1.8755630662781186e-05,-2.9837707415936165e-07,-2.1278381609590724e-05,-2.5223372357846707e-44
9940.58203125,-23.47663116455078,-52305.765625,1.883564800664317e-05,-2.8563368914547027e-07,-2.1367723093135282e-05,-2.5223372357846707e-44
9940.58203125,-23.47662925720215,-52305.765625,1.9524233721313067e-05,-2.2850153413855878e-07,-2.2196680220076814e-05,-2.5223372357846707e-44
9940.58203125,-23.47662925720215,-52305.765625,1.9269527911092155e-05,-2.525138711462205e-07,-2.1815456420881674e-05,-2.5223372357846707e-44
9940.58203125,-23.47662925720215,-52305.765625,1.9275821614428423e-05,-2.231440277000729e-07,-2.188787402701564e-05,-2.5223372357846707e-44
9940.58203125,-23.476627349853516,-52305.765625,1.886476638901513e-05,-3.220474127374473e-07,-2.1388976165326312e-05,-2.5223372357846707e-44
9940.58203125,-23.476627349853516,-52305.765625,1.92510324268369e-05,-3.541341015989019e-07,-2.1829706383869052e-05,-2.5223372357846707e-44
9940.58203125,-23.476627349853516,-52305.765625,1.6931315258261748e-05,-5.33276306668995e-07,-1.919298665598035e-05,-2.5223372357846707e-44
9940.58203125,-23.476625442504883,-52305.765625,1.9099219571216963e-05,-4.5446168428497913e-07,-2.1690524590667337e-05,-2.5223372357846707e-44
9940.58203125,-23.476625442504883,-52305.765625,2.03586296265712e-05,-3.7111385609023273e-07,-2.3070348106557503e-05,-2.5223372357846707e-44
9940.58203125,-23.476625442504883,-52305.765625,1.389253702654969e-05,-3.4764866541081574e-07,-1.577468719915487e-05,-2.5223372357846707e-44
9940.58203125,-23.47662353515625,-52305.765625,1.4846033081994392e-05,-4.145266814248316e-07,-1.6826776118250564e-05,-2.5223372357846707e-44
9940.58203125,-23.47662353515625,-52305.765625,1.3732034858549014e-05,-5.45277373475983e-07,-1.5566642105113715e-05,-2.5223372357846707e-44
9940.58203125,-23.476621627807617,-52305.765625,2.4407570890616626e-05,-3.051258374853205e-07,-2.7680802304530516e-05,-2.5223372357846707e-44
9940.58203125,-23.476621627807617,-52305.765625,1.9509498088154942e-05,-3.041652618662738e-08,-2.2128533601062372e-05,-2.5223372357846707e-44
9940.58203125,-23.476621627807617,-52305.765625,1.6124089597724378e-05,-3.732721864935229e-08,-1.830488326959312e-05,-2.5223372357846707e-44
9940.58203125,-23.476619720458984,-52305.765625,1.4727529560332187e-05,-6.58839667266875e-08,-1.671687641646713e-05,-2.5223372357846707e-44
9940.58203125,-23.476619720458984,-52305.765625,1.552377943880856e-05,-4.797852852789219e-07,-1.765465276548639e-05,-2.5223372357846707e-44
9940.58203125,-23.476619720458984,-52305.765625,1.2966418580617756e-05,-6.519866957432896e-08,-1.469709604862146e-05,-2.5223372357846707e-44
9940.58203125,-23.47661781311035,-52305.765625,1.1706488294294104e-05,-3.3762992757147003e-07,-1.3288248737808317e-05,-2.5223372357846707e-44
9940.58203125,-23.47661781311035,-52305.765625,1.565066668263171e-05,-6.122771196714893e-07,-1.7743775970302522e-05,-2.5223372357846707e-44
9940.58203125,-23.47661781311035,-52305.765625,1.8654436644283123e-05,-4.124136410155188e-07,-2.117890471708961e-05,-2.5223372357846707e-44
9940.58203125,-23.47661590576172,-52305.765625,2.0076780856470577e-05,-1.709982768716145e-07,-2.276340819662437e-05,-2.5223372357846707e-44
9940.58203125,-23.47661590576172,-52305.765625,1.5284842447726987e-05,9.77271064073193e-09,-1.7302932974416763e-05,-2.5223372357846707e-44
9940.58203125,-23.47661590576172,-52305.765625,1.3165376003598794e-05,-6.3786828263801e-08,-1.4936154911993071e-05,-2.5223372357846707e-44
9940.58203125,-23.476613998413086,-52305.765625,1.569183405081276e-05,-2.3797755943633092e-07,-1.7807906260713935e-05,-2.5223372357846707e-44
9940.58203125,-23.476613998413086,-52305.765625,1.5250670912791975e-05,-2.782145713808859e-07,-1.7285165085922927e-05,-2.5223372357846707e-44
9940.58203125,-23.476613998413086,-52305.765625,1.71614174178103e-05,-2.649352666139748e-07,-1.9457358575891703e-05,-2.5223372357846707e-44
9940.58203125,-23.476612091064453,-52305.765625,1.4524501239066012e-05,-2.166446222418017e-08,-1.647896715439856e-05,-2.5223372357846707e-44
9940.58203125,-23.476612091064453,-52305.765625,1.550726119603496e-05,-9.909719267398032e-08,-1.7570826457813382e-05,-2.5223372357846707e-44
9940.58203125,-23.47661018371582,-52305.765625,1.7032045434461907e-05,-1.7677500352419884e-08,-1.9287861505290493e-05,-2.5223372357846707e-44
9940.58203125,-23.47661018371582,-52305.765625,1.687098847469315e-05,1.516236807219684e-07,-1.9148072169627994e-05,-2.5223372357846707e-44
9940.58203125,-23.47661018371582,-52305.765625,1.4805747923674062e-05,3.088306073095737e-07,-1.677513137110509e-05,-2.5223372357846707e-44
9940.58203125,-23.476608276367188,-52305.765625,1.4401381122297607e-05,1.104551046182678e-07,-1.6347257769666612e-05,-2.5223372357846707e-44
9940.58203125,-23.476608276367188,-52305.765625,1.4902461771271192e-05,2.2769820873236313e-07,-1.695051832939498e-05,-2.5223372357846707e-44
9940.58203125,-23.476608276367188,-52305.765625,1.5955765775288455e-05,4.519786500623013e-08,-1.8077389540849254e-05,-2.5223372357846707e-44
9940.58203125,-23.476606369018555,-52305.765625,1.6278445400530472e-05,4.489440073029982e-07,-1.8463837477611378e-05,-2.5223372357846707e-44
9940.58203125,-23.476606369018555,-52305.765625,1.59316787176067e-05,4.6396172592721996e-07,-1.8056511180475354e-05,-2.5223372357846707e-44
9940.58203125,-23.476606369018555,-52305.765625,1.5538011211901903e-05,2.7465057428344153e-07,-1.764412081683986e-05,-2.5223372357846707e-44
9940.58203125,-23.476604461669922,-52305.765625,1.6219628378166817e-05,2.473274207659415e-07,-1.837722447817214e-05,-2.5223372357846707e-44
9940.58203125,-23.476604461669922,-52305.765625,1.866534694272559e-05,3.4578468444124155e-07,-2.1166535589145496e-05,-2.5223372357846707e-44
9940.58203125,-23.476604461669922,-52305.765625,1.2930260709254071e-05,5.164019967196509e-07,-1.4674616977572441e-05,-2.5223372357846707e-44
9940.58203125,-23.47660255432129,-52305.765625,1.4740413462277502e-05,3.9848026744948584e-07,-1.6715759556973353e-05,-2.5223372357846707e-44
9940.58203125,-23.47660255432129,-52305.765625,1.857149436546024e-05,1.2019917505767808e-07,-2.10641956073232e-05,-2.382207389352189e-44
9940.58203125,-23.476600646972656,-52305.765625,2.0437924831639975e-05,5.77428863834939e-07,-2.3192107619252056e-05,-2.382207389352189e-44
9940.58203125,-23.476600646972656,-52305.765625,1.911463914439082e-05,1.0542913742028759e-06,-2.1703279344365e-05,-2.382207389352189e-44
9940.58203125,-23.476600646972656,-52305.765625,1.8709384676185437e-05,1.5650970226488425e-06,-2.1234594896668568e-05,-2.2420775429197073e-44
9940.58203125,-23.476600646972656,-52305.765625,1.2538595910882577e-05,1.1209348258489626e-06,-1.4223584003048018e-05,-2.2420775429197073e-44
9940.58203125,-23.476598739624023,-52305.765625,1.351787977910135e-05,7.466774718523084e-07,-1.5364068531198427e-05,-2.2420775429197073e-44
9940.58203125,-23.476598739624023,-52305.765625,1.651870297791902e-05,7.259777135004697e-07,-1.8755792552838102e-05,-2.2420775429197073e-44
9940.58203125,-23.47659683227539,-52305.765625,1.6819541997392662e-05,8.504808874931769e-07,-1.9067334505962208e-05,-2.2420775429197073e-44
9940.58203125,-23.47659683227539,-52305.765625,1.571963912283536e-05,1.1178952945556375e-06,-1.7815327737480402e-05,-2.2420775429197073e-44
9940.58203125,-23.47659683227539,-52305.765625,1.5194451407296583e-05,1.079048615792999e-06,-1.7264275811612606e-05,-2.2420775429197073e-44
9940.58203125,-23.476594924926758,-52305.765625,2.0718862288049422e-05,1.2683453860518057e-06,-2.349655915168114e-05,-2.2420775429197073e-44
9940.58203125,-23.476594924926758,-52305.765625,1.4624407413066365e-05,1.3074260323264753e-06,-1.6608613805146888e-05,-2.2420775429197073e-44
9940.58203125,-23.476594924926758,-52305.765625,1.1841457308037207e-05,1.3840326573699713e-06,-1.3452165148919448e-05,-2.2420775429197073e-44
9940.58203125,-23.476593017578125,-52305.765625,1.4978191757109016e-05,1.0882494052566472e-06,-1.6961235814960673e-05,-2.2420775429197073e-44
9940.58203125,-23.476593017578125,-52305.765625,1.693007470748853e-05,1.1445915788499406e-06,-1.9238548702560365e-05,-2.2420775429197073e-44
9940.58203125,-23.476593017578125,-52305.765625,1.389005956298206e-05,1.393230377289001e-06,-1.571153916302137e-05,-2.2420775429197073e-44
9940.58203125,-23.476591110229492,-52305.765625,1.5470379366888665e-05,1.1053591606469126e-06,-1.7554684745846316e-05,-2.2420775429197073e-44
9940.58203125,-23.476591110229492,-52305.765625,1.4025856216903776e-05,1.4024558367964346e-06,-1.5941463061608374e-05,-2.2420775429197073e-44
9940.58203125,-23.476591110229492,-52305.765625,1.676344618317671e-05,1.5949132148307399e-06,-1.9027858797926456e-05,-2.2420775429197073e-44
9940.58203125,-23.47658920288086,-52305.765625,1.7068801753339358e-05,1.5514696087848279e-06,-1.9385803170735016e-05,-2.2420775429197073e-44
9940.58203125,-23.47658920288086,-52305.765625,1.593733577465173e-05,1.8214411738881608e-06,-1.8077138520311564e-05,-2.2420775429197073e-44
9940.58203125,-23.47658920288086,-52305.765625,1.6178008081624284e-05,1.8798064047587104e-06,-1.836287628975697e-05,-2.2420775429197073e-44
9940.58203125,-23.476587295532227,-52305.765625,1.6680691260262392e-05,1.8750221215668716e-06,-1.892324144137092e-05,-2.2420775429197073e-44
9940.58203125,-23.476587295532227,-52305.765625,1.6354826584574766e-05,1.9936467197112506e-06,-1.8588805687613785e-05,-2.2420775429197073e-44
9940.58203125,-23.476587295532227,-52305.765625,1.6255511582130566e-05,2.117383701261133e-06,-1.845342558226548e-05,-2.2420775429197073e-44
9940.58203125,-23.476585388183594,-52305.765625,1.6138514183694497e-05,2.2589836135011865e-06,-1.832344787544571e-05,-2.2420775429197073e-44
9940.58203125,-23.476585388183594,-52305.765625,1.6435811630799435e-05,2.3093775780580472e-06,-1.862372664618306e-05,-2.2420775429197073e-44
9940.58203125,-23.476585388183594,-52305.765625,1.7328167814412154e-05,2.4072849100775784e-06,-1.9675178918987513e-05,-2.2420775429197073e-44
9940.58203125,-23.47658348083496,-52305.765625,1.7094434952014126e-05,2.3435145521943923e-06,-1.9402465113671497e-05,-2.2420775429197073e-44
9940.58203125,-23.47658348083496,-52305.765625,1.6484724255860783e-05,2.504702479200205e-06,-1.8771523173199967e-05,-2.2420775429197073e-44
9940.58203125,-23.476581573486328,-52305.765625,1.6952419173321687e-05,2.478729356880649e-06,-1.9262137357145548e-05,-2.2420775429197073e-44
